Player ID,Username,First Name,Last Name,Race,Class,Level,Region,Guild,Weapon,Status,Join Date,ATK,DEF,SPD,HP,MP,Total Stat,Kills,Deaths,Quests Completed,Win Rate (%),Playtime (hrs), Gold Earned ,Is Premium,Gold Rank,Tier,Status Aktif,Performance,OP or Not,Recruitment Priority,Status Squad
PL0217,faye_786,Faye,Lightfoot,Dragonborn,Bard,52,Ashenvale,None,Dagger,Banned,10/13/2024,112,17,94,1152,1915,223,1841,872,51,68%,4090," $970,824.00 ",No,15,Elite,FALSE,Average,Normal,Medium,Elity Spy
PL0218,torin_164,Torin,Dawnrise,Orc,Paladin,81,Ironpeak,None,Axe,Active,6/8/2020,72,73,25,3953,491,170,4641,484,20,91%,803," $14,765.00 ",Yes,476,Legend,TRUE,Excellent,Normal,High,Reguler
PL0219,,Nolan,Brightblade,Orc,Mage,78,Frostheim,Crimson Dawn,Fists,Active,5/27/2021,136,32,82,1415,2184,250,361,96,1,79%,5518," $423,010.00 ",Yes,296,Legend,TRUE,Excellent,Normal,High,Brawler
PL0220,sable_340,Sable,Flameborn,Human,Mage,52,Northland,Shadow Veil,Sword,Retired,1/7/2020,13,73,,1301,2704,111,1650,1000,268,62%,2995," $944,971.00 ",No,24,Elite,FALSE,Average,Normal,Medium,Reguler
PL0221,torin_574,Torin,Stormcall,Dragonborn,Necromancer,87,Frostheim,Arcane Order,Staff,Active,10/25/2020,118,33,48,910,893,199,1575,236,4,87%,6990," $932,509.00 ",No,32,Legend,TRUE,Excellent,Normal,Medium,Tactician
PL0222,ewan_933,Ewan,Silverbow,Dragonborn,Bard,85,Ashenvale,Shadow Veil,Wand,Inactive,7/15/2020,13,,67,,675,138,2176,19,73,99%,412," $13,152.00 ",No,479,Legend,FALSE,Excellent,Normal,Medium,Reguler
PL0223,torin_444,Torin,Grimstone,Human,Paladin,,Ashenvale,Steel Fang,Staff,Active,4/15/2024,69,53,31,4544,1772,153,2890,750,185,79%,5645," $889,419.00 ",No,57,Rookie,TRUE,Excellent,Normal,Medium,Reguler
PL0224,crix_374,Crix,Nightfall,Tiefling,Mage,3,Frostheim,Steel Fang,Fists,Active,9/8/2024,31,19,67,2919,1189,117,3879,499,194,89%,7266," $775,298.00 ",Yes,120,Rookie,TRUE,Excellent,Normal,Medium,Reguler
PL0225,ewan_622,Ewan,Dawnrise,Gnome,Paladin,36,Silverdale,Golden Leaf,Spear,Banned,5/22/2022,106,118,58,,83,282,1761,451,77,80%,3389," $628,131.00 ",Yes,187,Veteran,FALSE,Excellent,Normal,Medium,Ranger
PL0226,quinn_294,,Wildhorn,Orc,Paladin,19,Eastmoor,Golden Leaf,Axe,Active,8/21/2021,127,48,31,579,1819,206,2384,832,156,74%,8543," $908,971.00 ",Yes,48,Rookie,TRUE,Excellent,Normal,Medium,Ranger
PL0227,aria_690,Aria,Stoneback,Dwarf,Ranger,,Northland,Golden Leaf,Wand,Inactive,11/8/2024,80,95,37,3732,1595,212,3812,332,119,92%,9143," $390,035.00 ",Yes,310,Rookie,FALSE,Excellent,Normal,Medium,Tanker
PL0228,vex_681,Vex,Ironfist,Orc,Warrior,25,Suncoast,None,Sword,Active,3/28/2023,29,90,23,2761,1327,142,1932,949,159,67%,97," $853,003.00 ",Yes,76,Rookie,TRUE,Average,Normal,Medium,Reguler
PL0229,aiden_874,Aiden,Nightfall,Dragonborn,Necromancer,18,Eastmoor,Shadow Veil,Fists,Active,12/13/2021,18,121,91,1668,2156,230,4119,74,258,98%,3676," $389,624.00 ",No,311,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0230,nyx_235,Nyx,Shadowstep,Dragonborn,Rogue,69,Eastmoor,None,Wand,Retired,3/26/2020,67,73,40,2390,1350,180,2285,902,198,72%,9151," $615,475.00 ",Yes,193,Elite,FALSE,Excellent,Normal,High,Reguler
PL0231,ewan_272,Ewan,Coldwater,Tiefling,Mage,77,,Shadow Veil,Axe,Inactive,3/1/2021,10,63,34,2571,1298,107,918,299,269,75%,4669," $166,363.00 ",No,417,Legend,FALSE,Excellent,Normal,Medium,Reguler
PL0232,ivan_188,Ivan,Shadowstep,Elf,Rogue,90,Silverdale,Golden Leaf,Spear,Retired,9/23/2021,65,147,29,4427,251,241,4519,604,288,88%,846," $658,982.00 ",Yes,169,Legend,FALSE,Excellent,Normal,High,Tanker
PL0233,aiden_245,Aiden,Ironveil,Human,Rogue,62,Ashenvale,None,Axe,Active,2/13/2023,27,103,27,,1767,157,4398,556,225,89%,4771," $458,162.00 ",Yes,272,Elite,TRUE,Excellent,Normal,High,Reguler
PL0234,oryn_273,Oryn,Stormcall,Dwarf,Paladin,3,Suncoast,Crimson Dawn,Spear,Inactive,2/8/2021,44,54,36,4293,540,134,1858,668,119,74%,2588," $391,910.00 ",No,307,Rookie,FALSE,Excellent,Normal,Medium,Reguler
PL0235,leon_250,Leon,Moonwhisper,Tiefling,Bard,5,,Shadow Veil,Bow,Retired,7/9/2024,89,99,150,1473,2753,338,1341,440,280,75%,," $481,027.00 ",No,265,Rookie,FALSE,Excellent,Normal,Medium,Elity Spy
PL0236,tilda_491,Tilda,Dawnrise,Orc,Monk,40,Suncoast,Steel Fang,Dagger,Active,8/17/2024,33,137,20,3412,1146,190,686,945,118,42%,," $308,899.00 ",Yes,349,Veteran,TRUE,Average,Normal,Medium,Tanker
PL0237,jade_948,Jade,Flameborn,Human,Mage,53,Darkwood,Crimson Dawn,Axe,Banned,4/26/2020,104,130,90,2748,56,324,968,846,,53%,9867," $564,191.00 ",No,217,Elite,FALSE,Average,Normal,Medium,Elity Spy
PL0238,zara_240,Zara,Ashgrove,Orc,Paladin,65,Eastmoor,None,Spear,Active,6/9/2020,,113,120,507,1803,275,2782,555,69,83%,1273," $358,582.00 ",No,326,Elite,TRUE,Excellent,Normal,Medium,Elity Spy
PL0239,jade_123,Jade,Brightblade,Gnome,Necromancer,98,Eastmoor,Steel Fang,Staff,Active,11/7/2019,52,62,93,3874,1430,,1266,462,160,73%,1795," $553,891.00 ",No,222,Legend,TRUE,Excellent,Normal,Medium,Elity Spy
PL0240,brix_381,Brix,Swiftwind,Elf,Rogue,79,Suncoast,Iron Shield,Dagger,Active,8/27/2021,103,57,34,3711,2141,194,1712,487,270,78%,356," $395,769.00 ",No,305,Legend,TRUE,Excellent,Normal,Medium,Reguler
PL0241,faye_640,Faye,Ironveil,Elf,Necromancer,,Ironpeak,None,Dagger,Retired,12/19/2019,112,,20,104,1853,205,4739,607,136,89%,3454," $534,067.00 ",Yes,234,Rookie,FALSE,Excellent,Normal,Medium,Reguler
PL0242,grim_929,Grim,Flameborn,Human,Mage,71,Northland,None,Wand,Active,3/5/2020,115,16,81,919,1231,,430,234,265,65%,2992," $199,651.00 ",No,401,Elite,TRUE,Average,Normal,Medium,Brawler
PL0243,nolan_879,Nolan,Dawnrise,Halfling,Rogue,44,Darkwood,Shadow Veil,Dagger,Active,1/10/2023,42,97,41,1346,188,180,478,321,285,60%,5772," $866,667.00 ",Yes,63,Veteran,TRUE,Average,Normal,Medium,Reguler
PL0244,aldric_224,Aldric,Ashgrove,Elf,Bard,91,Frostheim,None,Bow,Banned,5/16/2020,,110,138,430,549,307,4411,426,52,91%,1922," $920,045.00 ",No,41,Legend,FALSE,Excellent,Normal,Medium,Elity Spy
PL0245,mira_830,Mira,Dawnrise,Halfling,Warrior,73,Ironpeak,None,Spear,,5/18/2018,127,18,130,2474,,275,163,715,7,19%,2728," $727,780.00 ",No,138,Elite,FALSE,Poor,Normal,Medium,Elity Spy
PL0246,hana_632,Hana,Dawnrise,Orc,Mage,73,Eastmoor,Golden Leaf,Sword,Active,5/16/2023,106,59,39,2993,55,204,1860,77,1,96%,6212," $545,938.00 ",No,230,Elite,TRUE,Excellent,Normal,Medium,Ranger
PL0247,selene_602,Selene,Flameborn,Elf,Rogue,36,Suncoast,Arcane Order,Axe,Banned,1/3/2024,92,99,142,3033,767,333,2921,893,32,77%,1113," $317,742.00 ",Yes,347,Veteran,FALSE,Excellent,Normal,Medium,Tactician
PL0248,FREYA_322,Freya,Stoneback,Orc,Warrior,29,Ironpeak,Arcane Order,Dagger,Active,1/7/2020,90,16,85,1860,1686,191,4922,656,,88%,5628," $638,655.00 ",No,180,Veteran,TRUE,Excellent,Normal,Medium,Tactician
PL0249,mira_929,Mira,Stormcall,Elf,Bard,8,Eastmoor,None,Axe,Inactive,5/18/2023,52,65,51,4938,1058,168,3751,123,279,97%,5305," $829,403.00 ",No,88,Rookie,FALSE,Excellent,Normal,Medium,Reguler
PL0250,hana_932,Hana,Lightfoot,Orc,Monk,43,Ironpeak,Arcane Order,Spear,Retired,7/16/2022,69,117,147,2283,2381,333,4255,600,218,88%,3959," $549,104.00 ",No,227,Veteran,FALSE,Excellent,Normal,Medium,Tactician
PL0251,faye_238,Faye,Ironfist,Orc,Mage,52,Frostheim,Steel Fang,Spear,Inactive,6/13/2018,137,61,91,567,2837,,2233,856,262,72%,638," $750,024.00 ",No,130,Elite,FALSE,Excellent,Normal,Medium,Elity Spy
PL0252,tara_342,Tara,Stormcall,Elf,Mage,94,Northland,Golden Leaf,Spear,Active,3/14/2020,67,124,101,4677,1302,292,2601,696,261,79%,8138," $167,049.00 ",No,416,Legend,TRUE,Excellent,Normal,Medium,Elity Spy
PL0253,tara_818,Tara,Dawnrise,Halfling,Necromancer,86,Ironpeak,Arcane Order,Staff,Retired,11/28/2024,44,74,14,4938,2221,132,113,58,73,66%,1252," $14,041.00 ",Yes,477,Legend,FALSE,Average,Normal,Medium,Tactician
PL0254,elara_524,Elara,Frostborn,Halfling,Mage,60,Ironpeak,None,Wand,Inactive,12/25/2019,110,62,114,4651,1200,286,3257,836,240,80%,1152," $471,998.00 ",Yes,269,Elite,FALSE,Excellent,Normal,High,Elity Spy
PL0255,rosa_509,Rosa,Ashgrove,Dwarf,Paladin,100,Northland,Golden Leaf,Sword,Inactive,6/25/2018,92,57,82,2714,861,231,2339,983,96,70%,8345," $983,925.00 ",No,9,Legend,FALSE,Average,Normal,Medium,Brawler
PL0256,aiden_468,Aiden,Ashgrove,Orc,Mage,98,Ashenvale,Steel Fang,Staff,Retired,6/14/2024,37,123,123,3813,1352,283,3911,357,161,92%,5165," $825,559.00 ",No,90,Legend,FALSE,Excellent,Normal,Medium,Elity Spy
PL0257,yara_300,Yara,Frostborn,Elf,Mage,39,Northland,Golden Leaf,Wand,Retired,3/12/2018,116,17,42,2896,931,175,4473,230,241,95%,9676," $665,155.00 ",No,167,Veteran,FALSE,Excellent,Normal,Medium,Ranger
PL0258,,Leon,Emberveil,Gnome,Paladin,99,Silverdale,Steel Fang,Dagger,Active,8/8/2021,88,17,131,3145,636,236,3323,119,290,97%,507," $265,150.00 ",Yes,369,Legend,TRUE,Excellent,Normal,High,Elity Spy
PL0259,freya_489,Freya,Coldwater,Human,Necromancer,25,Frostheim,Arcane Order,Sword,Active,4/15/2022,,15,22,1872,,138,2166,688,115,76%,431," $640,313.00 ",Yes,179,Rookie,TRUE,Excellent,Normal,Medium,Tactician
PL0260,mora_652,Mora,Swiftwind,Human,Necromancer,28,Suncoast,None,Dagger,Active,8/24/2019,30,134,122,3205,259,286,1907,763,175,71%,8333," $363,316.00 ",No,322,Veteran,TRUE,Excellent,Normal,Medium,Elity Spy
PL0261,grim_687,Grim,Grimstone,Human,Bard,97,Frostheim,Steel Fang,Wand,Active,2/6/2021,,16,96,3659,2962,162,4959,725,17,87%,448," $791,695.00 ",Yes,111,Legend,TRUE,Excellent,Normal,High,Elity Spy
PL0262,aria_135,Aria,Silverbow,Gnome,Rogue,97,Darkwood,Shadow Veil,Bow,Inactive,10/4/2024,122,41,136,4227,2030,299,3086,4,105,100%,8081," $669,537.00 ",Yes,164,Legend,FALSE,Excellent,Normal,High,Elity Spy
PL0263,nolan_651,Nolan,Silverbow,Elf,Ranger,5,Frostheim,Arcane Order,Sword,Inactive,6/5/2024,64,42,33,1300,756,139,1014,685,55,60%,6958," $133,954.00 ",No,426,Rookie,FALSE,Average,Normal,Low,Tactician
PL0264,leon_260,Leon,Dawnrise,Dragonborn,Rogue,91,Frostheim,None,Axe,Inactive,12/6/2024,127,43,47,1121,667,217,3800,544,113,87%,4794," $398,427.00 ",No,303,Legend,FALSE,Excellent,Normal,Medium,Reguler
PL0265,aiden_520,Aiden,Bloodthorn,Human,Ranger,9,Frostheim,Golden Leaf,Dagger,Retired,7/2/2018,34,45,124,2030,2894,203,3999,652,4,86%,1392," $229,024.00 ",Yes,384,Rookie,FALSE,Excellent,Normal,Medium,Elity Spy
PL0266,,Mora,Goldweave,Human,Warrior,93,Suncoast,Steel Fang,Staff,Active,9/24/2021,21,104,87,2995,2129,212,2006,851,242,70%,1736," $793,350.00 ",Yes,110,Legend,TRUE,Average,Normal,Medium,Elity Spy
PL0267,yara_225,Yara,Frostborn,Dragonborn,Monk,61,Frostheim,None,Dagger,Active,1/18/2023,45,52,19,3934,1361,116,1833,203,197,90%,6882," $507,088.00 ",Yes,247,Elite,TRUE,Excellent,Normal,High,Reguler
PL0268,finn_809,Finn,Stoneback,,Bard,78,Ironpeak,Iron Shield,Sword,Banned,12/18/2022,45,127,57,2040,1198,229,951,391,139,71%,8009," $169,744.00 ",No,415,Legend,FALSE,Excellent,Normal,Medium,Reguler
PL0269,FREYA_323,Freya,Ravencrest,Dragonborn,Necromancer,32,Ashenvale,Steel Fang,Wand,,9/20/2024,120,94,39,888,2780,253,633,63,255,91%,9058," $419,076.00 ",Yes,298,Veteran,FALSE,Excellent,Normal,Medium,Reguler
PL0270,leon_740,Leon,Brightblade,Dwarf,Rogue,66,Ashenvale,Golden Leaf,Axe,Active,11/24/2022,141,111,82,2929,656,334,2751,678,277,80%,2366," $23,695.00 ",Yes,472,Elite,TRUE,Excellent,Normal,High,Brawler
PL0271,ELARA_387,Elara,Silverbow,Gnome,Ranger,46,Silverdale,Steel Fang,Fists,Active,2/11/2020,140,100,38,1994,1472,278,4262,175,12,96%,2290," $472,838.00 ",Yes,268,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0272,torin_664,Torin,Wolfsbane,Halfling,Bard,6,Suncoast,None,Sword,Active,6/2/2020,81,44,74,3953,724,199,616,242,155,72%,100," $489,166.00 ",Yes,259,Rookie,TRUE,Excellent,Normal,Medium,Reguler
PL0273,aria_373,Aria,Coldwater,Dragonborn,Bard,18,Ashenvale,None,Spear,Active,3/5/2024,75,99,90,3765,223,264,1304,147,43,90%,72," $488,931.00 ",No,260,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0274,jade_383,Jade,Ashgrove,Human,Paladin,73,Frostheim,Shadow Veil,Sword,Retired,1/8/2018,109,50,127,2240,200,,357,197,155,0%,6078," $10,036.00 ",No,480,Elite,FALSE,Poor,Normal,Medium,Elity Spy
PL0275,aldric_161,Aldric,Moonwhisper,Dragonborn,Mage,27,Suncoast,Iron Shield,Spear,Retired,7/22/2021,132,27,13,1837,508,172,125,357,30,26%,6236," $687,305.00 ",Yes,157,Veteran,FALSE,Poor,Normal,Medium,Reguler
PL0276,oryn_212,Oryn,Dawnrise,Human,Paladin,63,Eastmoor,Shadow Veil,Axe,Active,4/24/2023,107,78,102,3460,1443,287,2819,2,115,100%,814," $484,521.00 ",Yes,263,Elite,TRUE,Excellent,Normal,High,Elity Spy
PL0277,drak_454,Drak,Nightfall,Human,Bard,47,Ironpeak,Arcane Order,Fists,Retired,7/17/2021,80,20,14,4110,2391,114,2799,625,139,82%,3655," $581,073.00 ",No,211,Veteran,FALSE,Excellent,Normal,Medium,Tactician
PL0278,kira_261,Kira,Ashgrove,Halfling,Monk,96,Northland,Iron Shield,Bow,Retired,10/13/2019,31,119,70,459,794,220,275,467,213,37%,3225," $697,160.00 ",No,152,Legend,FALSE,Poor,Normal,Medium,Reguler
PL0279,drak_618,Drak,Wildhorn,Orc,Paladin,10,Ashenvale,Shadow Veil,Bow,Retired,7/23/2022,134,11,31,4844,1673,176,4688,500,,90%,4693," $94,453.00 ",No,442,Rookie,FALSE,Excellent,Normal,Medium,Reguler
PL0280,gareth_792,Gareth,Stormcall,Dwarf,Bard,55,Suncoast,Iron Shield,Axe,Banned,6/24/2018,51,64,121,1737,2860,236,3739,59,156,98%,2124," $916,899.00 ",Yes,44,Elite,FALSE,Excellent,Normal,High,Elity Spy
PL0281,,Roran,Swiftwind,Tiefling,Rogue,1,Darkwood,Steel Fang,Bow,,5/23/2018,82,136,103,1538,2254,321,3995,616,10,87%,2296," $932,094.00 ",Yes,34,Rookie,FALSE,Excellent,Normal,Medium,Elity Spy
PL0282,ivan_235,Ivan,Flameborn,Gnome,Warrior,31,Darkwood,Steel Fang,Axe,Active,4/4/2020,89,121,44,4075,2893,254,2084,540,19,79%,4561," $230,035.00 ",Yes,383,Veteran,TRUE,Excellent,Normal,Medium,Tanker
PL0283,faye_209,Faye,Silverbow,Orc,Bard,50,Northland,Iron Shield,Spear,Inactive,12/23/2021,78,93,30,2443,2039,201,4496,547,69,89%,3366," $277,949.00 ",Yes,363,Veteran,FALSE,Excellent,Normal,Medium,Reguler
PL0284,roran_611,Roran,Frostborn,Dragonborn,Mage,36,Suncoast,Arcane Order,Axe,Active,4/23/2020,67,70,111,2681,1647,248,4547,841,254,84%,9751,,No,486,Veteran,TRUE,Excellent,Normal,Medium,Tactician
PL0285,gareth_368,Gareth,Emberveil,Gnome,Rogue,31,,Steel Fang,Dagger,Active,7/22/2019,28,47,87,2618,1613,162,4397,566,298,89%,9704," $263,600.00 ",No,370,Veteran,TRUE,Excellent,Normal,Medium,Elity Spy
PL0286,vex_667,Vex,Darkthorn,Dragonborn,Monk,65,Northland,None,Wand,Banned,9/6/2024,46,124,43,2061,1089,213,4435,263,220,94%,4455," $526,139.00 ",No,237,Elite,FALSE,Excellent,Normal,Medium,Reguler
PL0287,leon_703,Leon,Flameborn,Orc,,60,Suncoast,None,Spear,Active,8/19/2018,105,129,12,4289,202,246,1180,102,105,92%,9279," $21,881.00 ",No,473,Elite,FALSE,Excellent,Normal,Medium,Tanker
PL0288,dune_531,Dune,Lightfoot,Dragonborn,Paladin,71,Northland,Shadow Veil,Spear,Retired,4/26/2018,84,148,28,4525,2170,260,3890,311,122,93%,2349," $390,986.00 ",No,309,Elite,FALSE,Excellent,Normal,Medium,Tanker
PL0289,kael_916,Kael,Dawnrise,Gnome,Necromancer,93,Frostheim,None,Wand,Banned,2/17/2023,28,143,25,3829,,,4035,932,202,81%,8632," $624,129.00 ",No,190,Legend,FALSE,Excellent,Normal,Medium,Tanker
PL0290,sable_327,Sable,Darkmantle,Dwarf,Ranger,90,Suncoast,Golden Leaf,Dagger,Banned,9/1/2022,,111,46,3912,267,180,2315,96,,96%,8285," $736,738.00 ",No,135,Legend,FALSE,Excellent,Normal,Medium,Tanker
PL0291,gareth_481,Gareth,Dawnrise,Dwarf,Monk,96,Northland,Shadow Veil,Axe,Active,1/10/2019,20,44,36,,824,100,2624,804,38,77%,7287," $857,904.00 ",No,71,Legend,TRUE,Excellent,Normal,Medium,Reguler
PL0292,torin_574,Torin,Ironfist,Dwarf,Ranger,71,Ironpeak,Steel Fang,Dagger,Inactive,2/18/2018,,46,108,2612,279,240,3247,326,213,91%,4088," $677,135.00 ",Yes,160,Elite,FALSE,Excellent,Normal,High,Elity Spy
PL0293,ewan_361,Ewan,Nightfall,Dragonborn,Rogue,87,Eastmoor,Iron Shield,Sword,Banned,10/11/2023,142,79,77,1841,928,298,1713,727,159,70%,7579," $913,442.00 ",No,47,Legend,FALSE,Average,Normal,Medium,Brawler
PL0294,percy_137,Percy,Lightfoot,,Rogue,40,Ashenvale,Shadow Veil,Sword,Inactive,2/22/2022,107,15,144,1539,895,266,326,360,162,48%,3654," $456,008.00 ",Yes,274,Veteran,FALSE,Average,Normal,Medium,Elity Spy
PL0295,leon_141,Leon,Frostborn,Halfling,Mage,87,Suncoast,Shadow Veil,Dagger,Inactive,2/9/2023,136,33,38,2520,265,207,1571,91,54,95%,5203," $989,282.00 ",No,7,Legend,FALSE,Excellent,Normal,Medium,Reguler
PL0296,nova_481,Nova,Shadowstep,Tiefling,Paladin,25,Northland,Shadow Veil,Dagger,Retired,5/16/2022,26,85,113,1248,419,224,981,275,73,78%,7917," $764,550.00 ",No,121,Rookie,FALSE,Excellent,Normal,Medium,Elity Spy
PL0297,jade_223,Jade,Flameborn,Dragonborn,Warrior,23,Darkwood,Arcane Order,Staff,Retired,7/23/2022,142,131,116,1354,154,389,4778,373,139,93%,1739," $36,872.00 ",No,463,Rookie,FALSE,Excellent,Normal,Medium,Squad Inti
PL0298,borin_420,Borin,Emberveil,Gnome,Paladin,42,Eastmoor,Arcane Order,Bow,Retired,4/2/2018,77,22,31,2364,56,130,1869,993,64,65%,2293,,Yes,486,Veteran,FALSE,Average,Normal,Medium,Tactician
PL0299,dune_223,Dune,Brightblade,Orc,Bard,27,Darkwood,Iron Shield,Axe,Active,5/21/2018,130,51,61,3972,1443,242,4188,670,111,86%,6710," $741,986.00 ",Yes,132,Veteran,TRUE,Excellent,Normal,Medium,Brawler
PL0300,cael_881,Cael,Silverbow,Human,Paladin,15,Suncoast,Golden Leaf,Axe,Active,1/20/2020,83,10,90,3943,402,183,4421,114,88,97%,512," $30,730.00 ",Yes,466,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0301,jade_991,Jade,Stoneback,Orc,Rogue,8,Eastmoor,None,Bow,Active,6/25/2019,57,66,128,690,2112,251,587,568,4,51%,1675," $745,639.00 ",No,131,Rookie,TRUE,Average,Normal,Low,Elity Spy
PL0302,oryn_980,Oryn,Swiftwind,Gnome,Monk,42,Silverdale,None,Dagger,Banned,7/19/2019,118,62,81,3925,69,261,4652,786,19,86%,86," $203,183.00 ",No,398,Veteran,FALSE,Excellent,Normal,Medium,Brawler
PL0303,tilda_714,Tilda,Frostborn,Gnome,Bard,6,Ironpeak,Iron Shield,Staff,Active,12/16/2022,100,146,89,4703,956,335,,590,131,89%,1406," $250,359.00 ",Yes,374,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0304,zara_101,Zara,Stormcall,Tiefling,Warrior,,Darkwood,Iron Shield,Bow,Banned,7/6/2018,13,18,147,1492,2836,178,545,590,136,48%,9170," $447,976.00 ",Yes,280,Rookie,FALSE,Average,Normal,Medium,Elity Spy
PL0305,gareth_118,Gareth,Nightfall,Tiefling,Monk,,Suncoast,None,Spear,Banned,10/8/2023,49,50,36,,189,135,4610,356,6,93%,7346," $305,319.00 ",Yes,350,Rookie,FALSE,Excellent,Normal,Medium,Reguler
PL0306,drak_537,Drak,Ironveil,Halfling,Paladin,36,Northland,Arcane Order,Sword,Active,12/27/2018,87,129,26,2457,2492,242,4234,700,26,86%,8910," $603,484.00 ",Yes,203,Veteran,TRUE,Excellent,Normal,Medium,Tactician
PL0307,cael_511,Cael,Ironfist,Dragonborn,Paladin,43,Ashenvale,Iron Shield,Bow,Banned,8/15/2022,54,12,18,699,2146,84,1724,574,243,75%,8457," $752,406.00 ",No,127,Veteran,FALSE,Excellent,Normal,Medium,Reguler
PL0308,brix_593,Brix,Stormcall,Human,Mage,30,Suncoast,Arcane Order,Staff,Inactive,1/8/2018,106,88,78,2874,57,272,4895,977,149,83%,5977," $13,216.00 ",No,478,Veteran,FALSE,Excellent,Normal,Medium,Tactician
PL0309,theron_500,Theron,Shadowstep,Orc,Monk,89,Eastmoor,None,Spear,Active,3/13/2022,84,132,26,1841,2988,242,56,259,85,18%,," $958,277.00 ",No,20,Legend,TRUE,Poor,Normal,Medium,Reguler
PL0310,kira_641,Kira,Brightblade,Orc,Rogue,81,Silverdale,Crimson Dawn,Spear,Banned,10/21/2022,70,86,14,524,2199,170,817,993,19,45%,5589," $539,629.00 ",Yes,232,Legend,FALSE,Average,Normal,Medium,Reguler
PL0311,nyx_748,Nyx,Moonwhisper,Orc,Bard,99,Northland,Iron Shield,Bow,Retired,1/5/2024,23,48,87,,2460,158,4847,78,216,98%,4756," $898,470.00 ",Yes,55,Legend,FALSE,Excellent,Normal,High,Elity Spy
PL0312,FAYE_178,Faye,Nightfall,Dragonborn,Rogue,78,Northland,Steel Fang,Dagger,Active,5/5/2024,52,102,47,4709,518,201,3155,154,168,95%,6069," $440,793.00 ",Yes,288,Legend,TRUE,Excellent,Normal,High,Tanker
PL0313,,Aria,Coldwater,Tiefling,Paladin,8,Darkwood,Golden Leaf,Axe,Active,8/26/2021,73,108,32,4691,636,213,1881,62,11,97%,6058," $544,861.00 ",Yes,231,Rookie,TRUE,Excellent,Normal,Medium,Tanker
PL0314,nolan_479,Nolan,Darkthorn,Halfling,Paladin,64,Frostheim,Golden Leaf,Sword,Active,9/19/2020,32,90,63,2466,1110,185,460,768,214,37%,3217," $938,801.00 ",No,30,Elite,TRUE,Poor,Normal,Medium,Ranger
PL0315,percy_550,Percy,Coldwater,,Paladin,100,Suncoast,Steel Fang,Axe,Active,4/1/2024,148,34,119,1898,2929,301,4534,795,54,85%,1276," $93,257.00 ",No,443,Legend,TRUE,Excellent,Normal,Medium,Elity Spy
PL0316,,Leon,Ironfist,Gnome,Paladin,15,Northland,Shadow Veil,Fists,Inactive,9/6/2021,77,25,107,2962,2107,209,3232,628,0,84%,455," $654,738.00 ",No,173,Rookie,FALSE,Excellent,Normal,Medium,Elity Spy
PL0317,nyx_976,Nyx,Brightblade,Dwarf,Warrior,27,Ashenvale,None,Staff,Active,6/1/2021,15,62,55,542,1818,132,,863,227,83%,3687," $618,686.00 ",No,192,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0318,aria_574,Aria,Darkmantle,Dragonborn,Monk,7,Suncoast,Arcane Order,Staff,Inactive,11/3/2018,58,106,14,2650,2363,178,635,949,56,40%,861," $296,575.00 ",No,354,Rookie,FALSE,Average,Normal,Low,Tactician
PL0319,seth_358,Seth,Coldwater,Dwarf,Necromancer,5,Frostheim,Golden Leaf,Spear,Inactive,3/5/2020,125,84,31,,2398,240,2380,479,1,83%,4150," $857,060.00 ",No,73,Rookie,FALSE,Excellent,Normal,Medium,Ranger
PL0320,cedric_601,Cedric,Stormcall,Orc,Bard,13,Darkwood,Shadow Veil,Spear,Inactive,9/12/2023,88,113,83,1827,1927,284,3737,126,253,97%,1420," $784,495.00 ",No,117,Rookie,FALSE,Excellent,Normal,Medium,Elity Spy
PL0321,mira_356,Mira,Grimstone,Halfling,Bard,63,Suncoast,Iron Shield,Fists,Inactive,2/7/2022,43,34,76,1596,2094,153,4981,569,153,90%,7364,,Yes,486,Elite,FALSE,Excellent,Normal,High,Reguler
PL0322,cael_878,Cael,Dawnrise,Human,Ranger,75,Ironpeak,Golden Leaf,Sword,Inactive,4/1/2022,46,51,29,1131,751,126,2957,836,34,78%,6924," $183,756.00 ",No,408,Elite,FALSE,Excellent,Normal,Medium,Ranger
PL0323,seth_217,Seth,Nightfall,Dragonborn,Necromancer,65,Eastmoor,None,Staff,Active,10/18/2022,76,50,53,3786,428,179,3561,844,,81%,3193," $495,743.00 ",No,255,Elite,TRUE,Excellent,Normal,Medium,Reguler
PL0324,kira_267,Kira,Frostborn,Orc,Necromancer,71,Suncoast,Shadow Veil,Bow,Inactive,3/6/2020,142,137,,545,270,385,824,991,210,45%,5583," $398,297.00 ",Yes,304,Elite,FALSE,Average,Normal,Medium,Reguler
PL0325,tara_527,Tara,Ironveil,Elf,Monk,7,Darkwood,Arcane Order,Axe,Active,11/22/2023,27,92,,2599,1152,146,501,15,,97%,1632," $918,853.00 ",Yes,43,Rookie,TRUE,Excellent,Normal,Medium,Tactician
